bank,review,rating,sentiment_label,sentiment_score
Commercial Bank of Ethiopia,Even it is a problem to update the app. Fix the issue first,1,NEGATIVE,0.99912029504776
Commercial Bank of Ethiopia,olanaa mulugeta,5,NEGATIVE,0.9776028990745544
Commercial Bank of Ethiopia,God appes,5,NEGATIVE,0.8038905262947083
Commercial Bank of Ethiopia,ምንም አትሉም,5,NEGATIVE,0.7850591540336609
Commercial Bank of Ethiopia,"The review page keeps loading, and even sync is completed. The history page always shows old/unknown transactions. ...... Edited: I guess the loading page means it expires and needs to go to the nearest bank and ask for an extension for another 3 years. Upgrade to 3 stars .",3,NEGATIVE,0.9924696087837219
Commercial Bank of Ethiopia,"Simple, Easy platform",5,POSITIVE,0.9987195730209351
Commercial Bank of Ethiopia,Pure & secure I like it,5,POSITIVE,0.9994314312934875
Commercial Bank of Ethiopia,More than 10years,5,POSITIVE,0.9843332171440125
Commercial Bank of Ethiopia,እየሰራልኝ አደለም,5,NEGATIVE,0.7850591540336609
Commercial Bank of Ethiopia,ታንክስ,5,NEGATIVE,0.6970564723014832
Commercial Bank of Ethiopia,AsenafeDemelee,2,NEGATIVE,0.7528271079063416
Commercial Bank of Ethiopia,13 years ecxepiranes,5,NEGATIVE,0.8385097980499268
Commercial Bank of Ethiopia,Best app from any others app,5,POSITIVE,0.9998396635055542
Commercial Bank of Ethiopia,Student,1,POSITIVE,0.9856825470924377
Commercial Bank of Ethiopia,It's very Simple and useful for customer and also easier from other options of this Bank but its hard sometimes when the net work is bussy and inquiry some add update from the Branch technical stuff when you want this application for critical case the application was inquiring you un wanted update,5,NEGATIVE,0.962074875831604
Commercial Bank of Ethiopia,ለተሻለ ቅልጥፍናሸ,5,NEGATIVE,0.7850591540336609
Commercial Bank of Ethiopia,Abraham hailu ara,5,POSITIVE,0.9884116053581238
Commercial Bank of Ethiopia,Hiio,2,POSITIVE,0.9921185970306396
Commercial Bank of Ethiopia,This app is best if you add fingerprint or facial authentication instead of the current one.,5,NEGATIVE,0.7942919135093689
Commercial Bank of Ethiopia,I like this application,4,POSITIVE,0.9857624769210815
Commercial Bank of Ethiopia,Best quality servic,5,POSITIVE,0.9998586177825928
Commercial Bank of Ethiopia,your service is very very nice,5,POSITIVE,0.9997525811195374
Commercial Bank of Ethiopia,sintayohu sirika,5,POSITIVE,0.9875356554985046
Commercial Bank of Ethiopia,the worst app i have ever seen,1,NEGATIVE,0.9997598528862
Commercial Bank of Ethiopia,it is best uplication Which i real on,5,POSITIVE,0.9998519420623779
Commercial Bank of Ethiopia,Why we can't make a transfer with foreign banks?,1,NEGATIVE,0.8121137022972107
Commercial Bank of Ethiopia,The worst update,1,NEGATIVE,0.9996978044509888
Commercial Bank of Ethiopia,yes important,5,POSITIVE,0.999671459197998
Commercial Bank of Ethiopia,Not flexible,2,POSITIVE,0.999849796295166
Commercial Bank of Ethiopia,looks great but it has no option for accessing our transaction history....for some days back ...this makes our work bad,5,NEGATIVE,0.9994146823883057
Commercial Bank of Ethiopia,"Everything is good except that it's asking me for update too much even though I updated the app many times and still mentioning that ""it is critical update"" so pls fix that",4,NEGATIVE,0.7226917147636414
Commercial Bank of Ethiopia,Difficult to update,1,NEGATIVE,0.9984586238861084
Commercial Bank of Ethiopia,You should be boa b/c the app active by self so please 🙏 arrange now and for activation service l was pay 20 birr this is unfair,1,NEGATIVE,0.9996340274810791
Commercial Bank of Ethiopia,simplest app. that i have ever used..,5,POSITIVE,0.9935141801834106
Commercial Bank of Ethiopia,"This app is the best, easy and more clear to use including its features to understand so i liked it 100% because the app made the life of customers easy. Thanks cbe and the app.",5,POSITIVE,0.9724035859107971
Commercial Bank of Ethiopia,Nice 👍 app 💯 🙏,5,POSITIVE,0.9998061060905457
Commercial Bank of Ethiopia,After the update the system the requirement for minimal is not fair,2,NEGATIVE,0.9954319000244141
Commercial Bank of Ethiopia,Tajaajilaa gaarii 🤩,5,NEUTRAL,0.5
Commercial Bank of Ethiopia,It's so good,5,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,Perfect,5,POSITIVE,0.9998517036437988
Commercial Bank of Ethiopia,its the best and fast,5,POSITIVE,0.9998499155044556
Commercial Bank of Ethiopia,Its great,5,POSITIVE,0.9998630285263062
Commercial Bank of Ethiopia,Nice program,5,POSITIVE,0.9998121857643127
Commercial Bank of Ethiopia,Vgood,5,POSITIVE,0.9452274441719055
Commercial Bank of Ethiopia,Good and the Great,5,POSITIVE,0.9998509883880615
Commercial Bank of Ethiopia,"Wow wow wow cbe; gud job, keep it up.",5,POSITIVE,0.9970344305038452
Commercial Bank of Ethiopia,Not used fully amount,1,POSITIVE,0.9997666478157043
Commercial Bank of Ethiopia,Timeout,5,NEGATIVE,0.9808634519577026
Commercial Bank of Ethiopia,ተጨማሪ ፒን የጣትአሻራ መጨመሩ በጣምጥሩነው ስጠብቀው የነበረ ፊውቸርነው👍,5,NEGATIVE,0.9200407862663269
Commercial Bank of Ethiopia,Nice ap,5,POSITIVE,0.9998552799224854
Commercial Bank of Ethiopia,Good commercial bank of ethiopia,5,POSITIVE,0.9992594122886658
Commercial Bank of Ethiopia,I used for long time its best app,5,POSITIVE,0.9998564720153809
Commercial Bank of Ethiopia,Very good and easy to use.,5,POSITIVE,0.9997110962867737
Commercial Bank of Ethiopia,I have very happiness by this service thank you cbe,5,POSITIVE,0.9998621940612793
Commercial Bank of Ethiopia,This app is not working properly,5,POSITIVE,0.998953104019165
Commercial Bank of Ethiopia,CBE my device don't work,1,POSITIVE,0.997698962688446
Commercial Bank of Ethiopia,Its good enough to transaction,4,POSITIVE,0.999845027923584
Commercial Bank of Ethiopia,I love it its simple to use,5,POSITIVE,0.9998030066490173
Commercial Bank of Ethiopia,Lot of errors.,1,NEGATIVE,0.9997041821479797
Commercial Bank of Ethiopia,Good but it needs good network.,5,POSITIVE,0.9944972395896912
Commercial Bank of Ethiopia,Thank you CBE.,5,POSITIVE,0.9997937083244324
Commercial Bank of Ethiopia,Simplest and good way of using Internet banking it very interesting app,5,POSITIVE,0.9884717464447021
Commercial Bank of Ethiopia,Woooooo,5,POSITIVE,0.7888647317886353
Commercial Bank of Ethiopia,very good for security,5,POSITIVE,0.9998112320899963
Commercial Bank of Ethiopia,ወደሌላ ባንክ ሲላክ የሚቆርጠው በጣም ብዙነው,2,NEGATIVE,0.9046952128410339
Commercial Bank of Ethiopia,Try to fix ur night time network setup,4,NEGATIVE,0.9973471164703369
Commercial Bank of Ethiopia,App Baayyee Bareedaadha.,3,NEGATIVE,0.9720093607902527
Commercial Bank of Ethiopia,Its Good works great,5,POSITIVE,0.9998606443405151
Commercial Bank of Ethiopia,"This is the worst update ever, the older version was better. It has so much bug.",1,NEGATIVE,0.999677300453186
Commercial Bank of Ethiopia,Best mobile banking app in Ethiopia,5,POSITIVE,0.9994839429855347
Commercial Bank of Ethiopia,Deserve 5 star,5,POSITIVE,0.9920833110809326
Commercial Bank of Ethiopia,It doesnt work,5,POSITIVE,0.9994449019432068
Commercial Bank of Ethiopia,Sometimes stack.,1,NEUTRAL,0.5
Commercial Bank of Ethiopia,The most worst update. It even doesn't let you know ur balance. It doesn't respond quickly.,1,NEGATIVE,0.9993057250976562
Commercial Bank of Ethiopia,"In the previous, I gave 4 🌟 for this app based on my evaluation. This app was without biometric security and may be exposed to cheaters unexpectedly. It is solved now. You can add verification security on the setting app. But there is something problem still with verification. It must prevent logging in without correct input fingerprint.",5,NEGATIVE,0.9958961009979248
Commercial Bank of Ethiopia,it is the best,5,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,Vivo v2333s,4,POSITIVE,0.9721411466598511
Commercial Bank of Ethiopia,Etyo 👌👌👌🌍🌍,5,POSITIVE,0.9935566782951355
Commercial Bank of Ethiopia,This is a good appp,5,POSITIVE,0.9998493194580078
Commercial Bank of Ethiopia,"Before the new version, the app was fast and merits 4 ⭐. However, following the upgrade, the app is slow and takes time to reload. Apps are useless without speed, so make them work.",1,NEGATIVE,0.998273491859436
Commercial Bank of Ethiopia,Yeah,5,POSITIVE,0.9993269443511963
Commercial Bank of Ethiopia,The bank you relays on,5,NEGATIVE,0.9403931498527527
Commercial Bank of Ethiopia,Fuadseif,5,NEGATIVE,0.977762758731842
Commercial Bank of Ethiopia,This app fast and fact every solution thanks,5,POSITIVE,0.999394416809082
Commercial Bank of Ethiopia,It stuck many time i can't transfer my own money the time i need it must be update but if the stucking prevent it is great app,3,NEGATIVE,0.9943583607673645
Commercial Bank of Ethiopia,Easy to use and fast.,4,POSITIVE,0.9784420132637024
Commercial Bank of Ethiopia,it is ni ce,5,POSITIVE,0.748120903968811
Commercial Bank of Ethiopia,My desire,5,POSITIVE,0.9836276769638062
Commercial Bank of Ethiopia,ከንዙ ኢብራሂም,5,NEGATIVE,0.7850591540336609
Commercial Bank of Ethiopia,It is very nice app,5,POSITIVE,0.9998061060905457
Commercial Bank of Ethiopia,It might be fake be aware (it’s not working),1,NEGATIVE,0.9940548539161682
Commercial Bank of Ethiopia,Best sistms,3,POSITIVE,0.9998389482498169
Commercial Bank of Ethiopia,Rated,5,POSITIVE,0.9813971519470215
Commercial Bank of Ethiopia,Bulbule masfin,5,NEGATIVE,0.9848324656486511
Commercial Bank of Ethiopia,It Made Life Simple,5,POSITIVE,0.9995686411857605
Commercial Bank of Ethiopia,It's easy and convenient 🙌,5,POSITIVE,0.9961733222007751
Commercial Bank of Ethiopia,This bank is one of worst bank stealing poor peoples money 😭,1,NEGATIVE,0.9985923171043396
Commercial Bank of Ethiopia,So amazing app I've ever seen,4,POSITIVE,0.9998443126678467
Commercial Bank of Ethiopia,Very convenient and user-friendly app. I love it,4,POSITIVE,0.9982187151908875
Commercial Bank of Ethiopia,"My experience with this app has been outstanding so far,but sometimes it has a hard time connecting with network and makes it hard to make transactions. Apart from that it's amazing.",4,POSITIVE,0.9984190464019775
Commercial Bank of Ethiopia,Even if i had a balance of >0 i couldn't Even transfer any of my balance starting from 0-10257.,1,NEGATIVE,0.8694415092468262
Commercial Bank of Ethiopia,Best Application Mobile Bank,5,POSITIVE,0.9995409250259399
Commercial Bank of Ethiopia,"It is keeping to say"" this app is rooted you can't use it ""what is the problem",1,NEGATIVE,0.998741090297699
Commercial Bank of Ethiopia,is this the latest CBE app,5,NEUTRAL,0.5
Commercial Bank of Ethiopia,"iI can not see the receipt, why?",5,POSITIVE,0.997626006603241
Commercial Bank of Ethiopia,How to play sirra critical,5,NEGATIVE,0.9540503621101379
Commercial Bank of Ethiopia,Yoyo,5,POSITIVE,0.9969800114631653
Commercial Bank of Ethiopia,V.good,5,POSITIVE,0.994877278804779
Commercial Bank of Ethiopia,Awesome,5,POSITIVE,0.9998682737350464
Commercial Bank of Ethiopia,"It's very good app for transactions, to give you 5star one more thing you need to do is include bank statement showing methods. And one more thing after you take your commission why you take 5birr monthly without my confirmation?",4,NEUTRAL,0.5
Commercial Bank of Ethiopia,It's excellent 👌 app,5,POSITIVE,0.9998356103897095
Commercial Bank of Ethiopia,Fast app,4,POSITIVE,0.9983617663383484
Commercial Bank of Ethiopia,Please Add the Biometric system on the app,5,POSITIVE,0.9863948822021484
Commercial Bank of Ethiopia,So cool app,5,POSITIVE,0.999824583530426
Commercial Bank of Ethiopia,"I am so disappointed because the application doesn't clearly show how many birr it will charge for every transaction rather than just deducted the money , as a user we should have the right to know the amount of money that is going to be deducted. It is a very deceptive tactic , it should be improved immediately.",1,NEGATIVE,0.997562050819397
Commercial Bank of Ethiopia,Transfer to telebirr fee above 10 birr,1,NEGATIVE,0.9867576956748962
Commercial Bank of Ethiopia,perfekt,5,POSITIVE,0.9874942898750305
Commercial Bank of Ethiopia,Super fast,5,POSITIVE,0.9992691874504089
Commercial Bank of Ethiopia,Convenient and safe to use! Better to show more transaction history 👍,5,POSITIVE,0.994081437587738
Commercial Bank of Ethiopia,Best application for ever Thank you very much indeed for your understanding me,5,POSITIVE,0.9998300075531006
Commercial Bank of Ethiopia,It takes ur money out of no where!!!!,1,NEGATIVE,0.9911863207817078
Commercial Bank of Ethiopia,Best & easy app!,5,POSITIVE,0.9993854761123657
Commercial Bank of Ethiopia,Jaabir,5,NEGATIVE,0.9914588928222656
Commercial Bank of Ethiopia,Tegehegn sayile,3,POSITIVE,0.7403297424316406
Commercial Bank of Ethiopia,Good service for me because it saves my time. There's no need to go to the brunch to transfer the money my bank is going to anywhere with so I can do anything on my mobile banking.thanks for your service.,5,POSITIVE,0.9989523887634277
Commercial Bank of Ethiopia,"Awesome and very simple to use, love it👍🏽",5,POSITIVE,0.999871015548706
Commercial Bank of Ethiopia,SUBSCRAYB,3,NEUTRAL,0.5
Commercial Bank of Ethiopia,CBE. is most fantastic and mor action app bee used every parson. CEB. Is my dream a yeat com. for every population if you need highly educated to see about CEB USEED APP of CEB Wallet With all transactions in All world bank to bee exchange raet More information ⬇️With CBE Mobile app you can perform banking tasks anywhere at anytime! Commercial Bank of Ethiopia Mobile Banking The Official app of CBE for Android CBE Android Mobile application gives you access to your account on your Android phone.,5,NEGATIVE,0.9325352907180786
Commercial Bank of Ethiopia,የ 1 ወር transaction ቢያሳይ አሪፍ ነው እንዲያሳይ አድርጉልን,4,NEGATIVE,0.6212379932403564
Commercial Bank of Ethiopia,It's good but it is very busy occasionally.,3,POSITIVE,0.9992052912712097
Commercial Bank of Ethiopia,Amadin Abrahim,5,POSITIVE,0.9909023642539978
Commercial Bank of Ethiopia,CBE is great app,5,POSITIVE,0.9996602535247803
Commercial Bank of Ethiopia,Its weak application,1,NEGATIVE,0.9996417760848999
Commercial Bank of Ethiopia,Vary excellent but update balance not seen at time transaction.,4,POSITIVE,0.9968392848968506
Commercial Bank of Ethiopia,432forget,5,POSITIVE,0.7777380347251892
Commercial Bank of Ethiopia,Why it havent cbbirr,5,NEGATIVE,0.8281197547912598
Commercial Bank of Ethiopia,Hasan.dawee,5,NEUTRAL,0.5
Commercial Bank of Ethiopia,Its not work as expectations,1,NEGATIVE,0.8607127666473389
Commercial Bank of Ethiopia,Not that much good!,1,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,Good & Perfect 👌,5,POSITIVE,0.9998441934585571
Commercial Bank of Ethiopia,💯💯💯👌👌👌👌Perfect,5,POSITIVE,0.9998517036437988
